0, 105809, 0, 4096, 0
0, 96601, 0, 4096, 0
0, 80170, 0, 4096, 0
0, 433944, 0, 4096, 0
0, 338372, 0, 4096, 0
0, 80359, 0, 4096, 0
0, 75562, 0, 4096, 0
0, 396208, 0, 4096, 0
0, 81171, 0, 4096, 0
0, 399492, 0, 4096, 0
0, 79584, 0, 4096, 0
0, 401018, 0, 4096, 0
0, 78905, 0, 4096, 0
0, 396515, 0, 4096, 0
0, 83428, 0, 4096, 0
0, 569284, 0, 4096, 0
0, 590627, 0, 4096, 0
0, 580334, 0, 4096, 0
0, 586567, 0, 4096, 0
0, 590712, 0, 4096, 0
0, 589182, 0, 4096, 0
0, 571348, 0, 4096, 0
0, 586315, 0, 4096, 0
0, 594226, 0, 4096, 0
0, 585310, 0, 4096, 0
0, 593193, 0, 4096, 0
0, 601645, 0, 4096, 0
0, 589691, 0, 4096, 0
0, 603951, 0, 4096, 0
0, 589946, 0, 4096, 0
0, 598917, 0, 4096, 0
0, 594226, 0, 4096, 0
1, 597345, 0, 4096, 0
1, 596475, 0, 4096, 0
1, 604040, 0, 4096, 0
1, 596128, 0, 4096, 0
1, 597345, 0, 4096, 0
1, 592164, 0, 4096, 0
1, 602175, 0, 4096, 0
1, 595955, 0, 4096, 0
1, 596823, 0, 4096, 0
1, 589522, 0, 4096, 0
1, 596823, 0, 4096, 0
1, 586819, 0, 4096, 0
1, 592678, 0, 4096, 0
1, 590456, 0, 4096, 0
1, 597520, 0, 4096, 0
1, 594053, 0, 4096, 0
1, 592421, 0, 4096, 0
1, 594226, 0, 4096, 0
1, 599093, 0, 4096, 0
1, 592164, 0, 4096, 0
1, 594398, 0, 4096, 0
1, 592592, 0, 4096, 0
1, 597694, 0, 4096, 0
1, 596128, 0, 4096, 0
1, 595695, 0, 4096, 0
1, 599707, 0, 4096, 0
1, 590968, 0, 4096, 0
1, 592935, 0, 4096, 0
1, 590031, 0, 4096, 0
1, 590882, 0, 4096, 0
1, 593623, 0, 4096, 0
1, 572466, 0, 4096, 0
1, 339100, 0, 4096, 0
1, 584058, 0, 4096, 0
1, 593107, 0, 4096, 0
1, 706816, 0, 4096, 0
1, 575766, 0, 4096, 0
1, 583808, 0, 4096, 0
1, 590712, 0, 4096, 0
1, 595435, 0, 4096, 0
1, 584975, 0, 4096, 0
1, 588167, 0, 4096, 0
1, 595955, 0, 4096, 0
1, 594053, 0, 4096, 0
1, 589861, 0, 4096, 0
1, 586483, 0, 4096, 0
1, 584391, 0, 4096, 0
1, 588252, 0, 4096, 0
1, 597781, 0, 4096, 0
1, 591138, 0, 4096, 0
1, 595348, 0, 4096, 0
1, 589182, 0, 4096, 0
1, 588928, 0, 4096, 0
1, 593881, 0, 4096, 0
1, 590712, 0, 4096, 0
1, 592421, 0, 4096, 0
1, 589946, 0, 4096, 0
1, 591907, 0, 4096, 0
1, 586735, 0, 4096, 0
1, 586483, 0, 4096, 0
1, 594830, 0, 4096, 0
1, 587914, 0, 4096, 0
1, 594398, 0, 4096, 0
1, 586819, 0, 4096, 0
1, 592935, 0, 4096, 0
1, 339917, 0, 4096, 0
1, 593279, 0, 4096, 0
1, 601821, 0, 4096, 0
1, 594053, 0, 4096, 0
1, 596736, 0, 4096, 0
1, 428900, 0, 4096, 0
1, 585728, 0, 4096, 0
1, 593193, 0, 4096, 0
1, 599619, 0, 4096, 0
1, 596389, 0, 4096, 0
1, 595955, 0, 4096, 0
1, 594312, 0, 4096, 0
1, 594743, 0, 4096, 0
1, 594830, 0, 4096, 0
1, 588674, 0, 4096, 0
1, 600410, 0, 4096, 0
1, 598480, 0, 4096, 0
2, 592764, 0, 4096, 0
2, 594226, 0, 4096, 0
2, 593881, 0, 4096, 0
2, 592078, 0, 4096, 0
2, 594657, 0, 4096, 0
2, 596041, 0, 4096, 0
2, 590712, 0, 4096, 0
2, 596823, 0, 4096, 0
2, 596041, 0, 4096, 0
2, 586987, 0, 4096, 0
2, 592764, 0, 4096, 0
2, 599356, 0, 4096, 0
2, 588336, 0, 4096, 0
2, 598043, 0, 4096, 0
2, 587830, 0, 4096, 0
2, 593279, 0, 4096, 0
2, 592421, 0, 4096, 0
2, 587240, 0, 4096, 0
2, 597171, 0, 4096, 0
2, 594571, 0, 4096, 0
2, 600850, 0, 4096, 0
2, 598043, 0, 4096, 0
2, 593107, 0, 4096, 0
2, 593193, 0, 4096, 0
2, 598130, 0, 4096, 0
2, 596736, 0, 4096, 0
2, 594743, 0, 4096, 0
2, 591651, 0, 4096, 0
2, 589013, 0, 4096, 0
2, 593193, 0, 4096, 0
2, 435050, 0, 4096, 0
2, 587830, 0, 4096, 0
2, 591138, 0, 4096, 0
2, 601203, 0, 4096, 0
2, 596041, 0, 4096, 0
2, 590882, 0, 4096, 0
2, 590116, 0, 4096, 0
2, 592678, 0, 4096, 0
2, 600498, 0, 4096, 0
2, 588336, 0, 4096, 0
2, 592078, 0, 4096, 0
2, 598655, 0, 4096, 0
2, 593279, 0, 4096, 0
2, 600586, 0, 4096, 0
2, 591907, 0, 4096, 0
2, 595089, 0, 4096, 0
2, 599443, 0, 4096, 0
2, 599794, 0, 4096, 0
2, 591394, 0, 4096, 0
2, 598130, 0, 4096, 0
2, 589522, 0, 4096, 0
2, 603151, 0, 4096, 0
2, 593881, 0, 4096, 0
2, 599093, 0, 4096, 0
2, 594571, 0, 4096, 0
2, 591053, 0, 4096, 0
2, 594312, 0, 4096, 0
2, 595002, 0, 4096, 0
2, 597520, 0, 4096, 0
2, 597607, 0, 4096, 0
2, 597432, 0, 4096, 0
2, 587830, 0, 4096, 0
2, 591394, 0, 4096, 0
2, 596649, 0, 4096, 0
2, 588844, 0, 4096, 0
2, 547227, 0, 4096, 0
2, 524859, 0, 4096, 0
2, 493850, 0, 4096, 0
2, 485365, 0, 4096, 0
2, 441284, 0, 4096, 0
2, 511744, 0, 4096, 0
2, 529198, 0, 4096, 0
2, 563566, 0, 4096, 0
2, 582562, 0, 4096, 0
2, 562174, 0, 4096, 0
2, 579759, 0, 4096, 0
2, 26256410, 0, 4096, 0
2, 536969, 0, 4096, 0
2, 575280, 0, 4096, 0
2, 569997, 0, 4096, 0
2, 587155, 0, 4096, 0
3, 588590, 0, 4096, 0
3, 575604, 0, 4096, 0
3, 577470, 0, 4096, 0
3, 569680, 0, 4096, 0
3, 577470, 0, 4096, 0
3, 582894, 0, 4096, 0
3, 594657, 0, 4096, 0
3, 590712, 0, 4096, 0
3, 599268, 0, 4096, 0
3, 594571, 0, 4096, 0
3, 591309, 0, 4096, 0
3, 588252, 0, 4096, 0
3, 599707, 0, 4096, 0
3, 589352, 0, 4096, 0
3, 597432, 0, 4096, 0
3, 589946, 0, 4096, 0
3, 598830, 0, 4096, 0
3, 596823, 0, 4096, 0
3, 593279, 0, 4096, 0
3, 588421, 0, 4096, 0
3, 597781, 0, 4096, 0
3, 594830, 0, 4096, 0
3, 595695, 0, 4096, 0
3, 604932, 0, 4096, 0
3, 598742, 0, 4096, 0
3, 593021, 0, 4096, 0
3, 594398, 0, 4096, 0
3, 591993, 0, 4096, 0
3, 593451, 0, 4096, 0
3, 722781, 0, 4096, 0
3, 580992, 0, 4096, 0
3, 594226, 0, 4096, 0
3, 592935, 0, 4096, 0
3, 589013, 0, 4096, 0
3, 595002, 0, 4096, 0
3, 588590, 0, 4096, 0
3, 598392, 0, 4096, 0
3, 595608, 0, 4096, 0
3, 596041, 0, 4096, 0
3, 593881, 0, 4096, 0
3, 595868, 0, 4096, 0
3, 599794, 0, 4096, 0
3, 594226, 0, 4096, 0
3, 598218, 0, 4096, 0
3, 597258, 0, 4096, 0
3, 595608, 0, 4096, 0
3, 599180, 0, 4096, 0
3, 599970, 0, 4096, 0
3, 599794, 0, 4096, 0
3, 598392, 0, 4096, 0
3, 588505, 0, 4096, 0
3, 600146, 0, 4096, 0
3, 594226, 0, 4096, 0
3, 596649, 0, 4096, 0
3, 596389, 0, 4096, 0
3, 596823, 0, 4096, 0
3, 598655, 0, 4096, 0
3, 598567, 0, 4096, 0
3, 593193, 0, 4096, 0
3, 600586, 0, 4096, 0
3, 594139, 0, 4096, 0
3, 596736, 0, 4096, 0
3, 583226, 0, 4096, 0
3, 590031, 0, 4096, 0
3, 599794, 0, 4096, 0
3, 590286, 0, 4096, 0
3, 599180, 0, 4096, 0
3, 589861, 0, 4096, 0
3, 167272, 0, 4096, 0
3, 245681, 0, 4096, 0
3, 567391, 0, 4096, 0
3, 30567164, 0, 4096, 0
3, 559257, 0, 4096, 0
3, 292885, 0, 4096, 0
3, 587240, 0, 4096, 0
3, 588252, 0, 4096, 0
3, 592849, 0, 4096, 0
4, 587830, 0, 4096, 0
4, 593107, 0, 4096, 0
4, 594312, 0, 4096, 0
4, 589437, 0, 4096, 0
4, 596910, 0, 4096, 0
4, 587155, 0, 4096, 0
4, 588844, 0, 4096, 0
4, 591565, 0, 4096, 0
4, 588336, 0, 4096, 0
4, 593279, 0, 4096, 0
4, 591394, 0, 4096, 0
4, 594743, 0, 4096, 0
4, 591480, 0, 4096, 0
4, 596997, 0, 4096, 0
4, 600498, 0, 4096, 0
4, 595781, 0, 4096, 0
4, 596041, 0, 4096, 0
4, 593709, 0, 4096, 0
4, 581322, 0, 4096, 0
4, 594312, 0, 4096, 0
4, 589946, 0, 4096, 0
4, 595089, 0, 4096, 0
4, 587408, 0, 4096, 0
4, 593881, 0, 4096, 0
4, 584975, 0, 4096, 0
4, 591993, 0, 4096, 0
4, 597607, 0, 4096, 0
4, 591651, 0, 4096, 0
4, 593537, 0, 4096, 0
4, 596910, 0, 4096, 0
4, 393052, 0, 4096, 0
4, 101043, 0, 4096, 0
4, 531740, 0, 4096, 0
4, 584224, 0, 4096, 0
4, 596997, 0, 4096, 0
4, 365127, 0, 4096, 0
4, 588336, 0, 4096, 0
4, 594312, 0, 4096, 0
4, 593967, 0, 4096, 0
4, 590201, 0, 4096, 0
4, 598043, 0, 4096, 0
4, 591565, 0, 4096, 0
4, 600938, 0, 4096, 0
4, 596649, 0, 4096, 0
4, 599970, 0, 4096, 0
4, 593365, 0, 4096, 0
4, 594053, 0, 4096, 0
4, 598917, 0, 4096, 0
4, 592249, 0, 4096, 0
4, 597868, 0, 4096, 0
4, 592849, 0, 4096, 0
4, 600410, 0, 4096, 0
4, 593193, 0, 4096, 0
4, 591224, 0, 4096, 0
4, 599970, 0, 4096, 0
4, 593623, 0, 4096, 0
4, 596736, 0, 4096, 0
4, 593537, 0, 4096, 0
4, 589776, 0, 4096, 0
4, 596649, 0, 4096, 0
4, 589861, 0, 4096, 0
4, 592935, 0, 4096, 0
4, 594053, 0, 4096, 0
4, 592592, 0, 4096, 0
4, 594830, 0, 4096, 0
4, 594916, 0, 4096, 0
4, 585477, 0, 4096, 0
4, 589013, 0, 4096, 0
4, 595089, 0, 4096, 0
4, 76996, 0, 4096, 0
4, 68608, 0, 4096, 0
5, 64782, 0, 4096, 0
5, 466567, 0, 4096, 0
5, 579103, 0, 4096, 0
5, 589352, 0, 4096, 0
5, 589946, 0, 4096, 0
5, 594398, 0, 4096, 0
5, 591736, 0, 4096, 0
5, 598480, 0, 4096, 0
5, 596649, 0, 4096, 0
5, 590116, 0, 4096, 0
5, 590456, 0, 4096, 0
5, 591736, 0, 4096, 0
5, 593279, 0, 4096, 0
5, 591053, 0, 4096, 0
5, 597694, 0, 4096, 0
5, 589013, 0, 4096, 0
5, 599093, 0, 4096, 0
5, 595002, 0, 4096, 0
5, 591736, 0, 4096, 0
5, 593193, 0, 4096, 0
5, 597520, 0, 4096, 0
5, 590031, 0, 4096, 0
5, 599005, 0, 4096, 0
5, 595175, 0, 4096, 0
5, 587914, 0, 4096, 0
5, 597345, 0, 4096, 0
